id,label,timeset,state,totalMig,totalNonMig,population,unemployment
13303,Washington County,,GA,858,21724,22582,5.9
13305,Wayne County,,GA,1608,26934,28542,5.7
13307,Webster County,,GA,152,2443,2595,4.5
13309,Wheeler County,,GA,371,4565,4936,5.5
13311,White County,,GA,1923,23936,25859,3.8
13313,Whitfield County,,GA,6647,109910,116557,4.4
13315,Wilcox County,,GA,462,6991,7453,6.0
13317,Wilkes County,,GA,552,10897,11449,6.1
13319,Wilkinson County,,GA,608,10976,11584,5.7
13321,Worth County,,GA,1659,22546,24205,5.1
15001,Hawaii County,,HI,7734,175765,183499,3.0
15003,Honolulu County,,HI,68768,1032989,1101757,2.4
15005,Kalawao County,,HI,-2,-2,-4,0.0
15007,Kauai County,,HI,3208,69328,72536,2.4
15009,Maui County,,HI,8059,155238,163297,2.4
16001,Ada County,,ID,26457,387046,413503,2.3
16003,Adams County,,ID,351,3917,4268,5.8
16005,Bannock County,,ID,6626,81027,87653,2.9
16007,Bear Lake County,,ID,469,6675,7144,2.5
16009,Benewah County,,ID,685,9597,10282,6.7
16011,Bingham County,,ID,3503,46896,50399,3.2
16013,Blaine County,,ID,1896,23688,25584,2.3
16015,Boise County,,ID,658,6741,7399,3.2
16017,Bonner County,,ID,2758,40114,42872,4.0
16019,Bonneville County,,ID,7441,103807,111248,2.3
16021,Boundary County,,ID,735,10940,11675,6.5
16023,Butte County,,ID,215,2952,3167,2.8
16025,Camas County,,ID,95,965,1060,2.9
16027,Canyon County,,ID,13393,174400,187793,3.3
16029,Caribou County,,ID,519,7648,8167,3.4
16031,Cassia County,,ID,1857,22184,24041,3.5
16033,Clark County,,ID,97,979,1076,3.3
16035,Clearwater County,,ID,721,8594,9315,7.2
16037,Custer County,,ID,361,4347,4708,3.6
16039,Elmore County,,ID,4320,26810,31130,3.6
16041,Franklin County,,ID,898,13578,14476,2.1
16043,Fremont County,,ID,1168,13633,14801,3.2
16045,Gem County,,ID,1477,16994,18471,3.7
16047,Gooding County,,ID,1380,14969,16349,2.4
16049,Idaho County,,ID,993,14511,15504,5.4
16051,Jefferson County,,ID,2244,24744,26988,2.6
16053,Jerome County,,ID,2146,20280,22426,2.8
16055,Kootenai County,,ID,8348,139363,147711,3.3
16057,Latah County,,ID,4244,33217,37461,2.6
16059,Lemhi County,,ID,626,7846,8472,4.5
16061,Lewis County,,ID,385,4179,4564,2.4
16063,Lincoln County,,ID,441,4853,5294,3.8
16065,Madison County,,ID,4947,25438,30385,2.3
16067,Minidoka County,,ID,1821,21103,22924,4.3
16069,Nez Perce County,,ID,3145,40503,43648,3.0
16071,Oneida County,,ID,298,4404,4702,1.7
16073,Owyhee County,,ID,1253,10732,11985,1.8
16075,Payette County,,ID,1905,22513,24418,4.3
16077,Power County,,ID,709,8098,8807,4.2
16079,Shoshone County,,ID,1016,12443,13459,6.2
16081,Teton County,,ID,863,8263,9126,1.7
16083,Twin Falls County,,ID,5588,75748,81336,2.9
16085,Valley County,,ID,1205,9658,10863,3.7
16087,Washington County,,ID,891,9746,10637,3.9
17001,Adams County,,IL,3058,79736,82794,3.6
17003,Alexander County,,IL,614,7706,8320,8.6
17005,Bond County,,IL,1166,18386,19552,5.2
17007,Boone County,,IL,4734,63042,67776,5.9
17009,Brown County,,IL,373,5756,6129,3.2
17011,Bureau County,,IL,2281,42898,45179,4.7
17013,Calhoun County,,IL,218,6017,6235,6.4
17015,Carroll County,,IL,1063,19723,20786,5.1
17017,Cass County,,IL,1029,15544,16573,4.4
17019,Champaign County,,IL,14420,190264,204684,3.9
17021,Christian County,,IL,1884,40526,42410,5.0
17023,Clark County,,IL,1051,19787,20838,5.1
17025,Clay County,,IL,846,16453,17299,5.3
17027,Clinton County,,IL,2120,43871,45991,4.7
17029,Coles County,,IL,3529,50926,54455,4.4
17031,Cook County,,IL,252842,5766519,6019361,4.8
17033,Crawford County,,IL,899,22745,23644,5.4
17035,Cumberland County,,IL,830,12666,13496,4.7
17037,DeKalb County,,IL,8463,103765,112228,3.9
17039,De Witt County,,IL,1257,19413,20670,4.6
17041,Douglas County,,IL,1508,25105,26613,4.3
17043,DuPage County,,IL,81155,1074995,1156150,3.4
17045,Edgar County,,IL,1079,21583,22662,5.0
17047,Edwards County,,IL,323,8066,8389,4.5
17049,Effingham County,,IL,2139,42831,44970,4.3
17051,Fayette County,,IL,1099,24382,25481,6.0
17053,Ford County,,IL,1140,16613,17753,4.6
17055,Franklin County,,IL,2212,43036,45248,7.0
17057,Fulton County,,IL,1811,41893,43704,5.4
17059,Gallatin County,,IL,433,6492,6925,5.9
17061,Greene County,,IL,813,16118,16931,4.8
17063,Grundy County,,IL,4241,57161,61402,5.1
17065,Hamilton County,,IL,451,9407,9858,5.7
17067,Hancock County,,IL,1315,23489,24804,4.9
17069,Hardin County,,IL,248,4370,4618,7.8
17071,Henderson County,,IL,497,8772,9269,5.6
17073,Henry County,,IL,3316,61305,64621,4.4
17075,Iroquois County,,IL,1980,36864,38844,4.7
17077,Jackson County,,IL,5922,51470,57392,4.2
17079,Jasper County,,IL,540,12486,13026,5.2
17081,Jefferson County,,IL,2240,42386,44626,4.9
17083,Jersey County,,IL,1394,26242,27636,5.1
17085,Jo Daviess County,,IL,1364,27853,29217,4.0
17087,Johnson County,,IL,810,12549,13359,5.5
17089,Kane County,,IL,36649,542556,579205,4.3
17091,Kankakee County,,IL,5796,124903,130699,5.9
17093,Kendall County,,IL,8101,110474,118575,3.8
17095,Knox County,,IL,3117,57716,60833,5.6
17097,Lake County,,IL,47302,788507,835809,4.5
17099,LaSalle County,,IL,6660,137164,143824,5.6
17101,Lawrence County,,IL,876,16601,17477,5.1
17103,Lee County,,IL,2347,41125,43472,4.7
17105,Livingston County,,IL,2297,44723,47020,4.4
17107,Logan County,,IL,1935,32178,34113,4.9
17109,McDonough County,,IL,2250,29649,31899,4.3
17111,McHenry County,,IL,19798,368853,388651,3.8
17113,McLean County,,IL,10905,177662,188567,3.6
17115,Macon County,,IL,5882,126956,132838,5.6
17117,Macoupin County,,IL,3033,55834,58867,5.5
17119,Madison County,,IL,14777,310562,325339,5.2
17121,Marion County,,IL,2282,45867,48149,6.1
17123,Marshall County,,IL,1037,15844,16881,4.1
17125,Mason County,,IL,1061,17393,18454,6.1
17127,Massac County,,IL,937,17405,18342,5.7
17129,Menard County,,IL,966,15076,16042,4.2
17131,Mercer County,,IL,1232,21099,22331,5.6
17133,Monroe County,,IL,1883,40027,41910,4.1
17135,Montgomery County,,IL,1693,33684,35377,6.5
17137,Morgan County,,IL,2065,39172,41237,5.1
17139,Moultrie County,,IL,992,17247,18239,3.7
17141,Ogle County,,IL,3967,64690,68657,5.3
17143,Peoria County,,IL,13025,212075,225100,4.5
17145,Perry County,,IL,1261,23209,24470,7.1
17147,Piatt County,,IL,1305,19835,21140,3.9
17149,Pike County,,IL,749,18486,19235,4.5
17151,Pope County,,IL,191,4269,4460,6.6
17153,Pulaski County,,IL,509,6809,7318,7.1
17155,Putnam County,,IL,514,7338,7852,5.3
17157,Randolph County,,IL,1683,36041,37724,4.9
17159,Richland County,,IL,944,18860,19804,4.8
17161,Rock Island County,,IL,9354,173480,182834,4.6
17163,St. Clair County,,IL,17858,296515,314373,6.1
17165,Saline County,,IL,1129,26921,28050,5.7
17167,Sangamon County,,IL,10511,233223,243734,4.4
17169,Schuyler County,,IL,549,8428,8977,4.2
17171,Scott County,,IL,356,6401,6757,5.5
17173,Shelby County,,IL,1463,25798,27261,4.9
17175,Stark County,,IL,390,7401,7791,4.9
17177,Stephenson County,,IL,2833,57084,59917,5.0
17179,Tazewell County,,IL,8198,160021,168219,4.0
17181,Union County,,IL,900,20202,21102,6.2
17183,Vermilion County,,IL,4164,91863,96027,6.0
17185,Wabash County,,IL,696,14265,14961,4.9
17187,Warren County,,IL,1117,19607,20724,4.8
17189,Washington County,,IL,1089,18279,19368,4.0
17191,Wayne County,,IL,701,19198,19899,4.5
17193,White County,,IL,823,17270,18093,4.9
17195,Whiteside County,,IL,3335,72058,75393,5.5
17197,Will County,,IL,46088,764507,810595,4.2
17199,Williamson County,,IL,4203,69614,73817,5.0
17201,Winnebago County,,IL,14887,341987,356874,5.6
17203,Woodford County,,IL,2537,44659,47196,3.3
18001,Adams County,,IN,1766,41351,43117,4.3
18003,Allen County,,IN,17888,412236,430124,5.0
18005,Bartholomew County,,IN,5087,88262,93349,4.2
18007,Benton County,,IN,878,10413,11291,4.9
18009,Blackford County,,IN,912,16027,16939,6.5
18011,Boone County,,IN,4235,61664,65899,3.7
18013,Brown County,,IN,1327,17994,19321,4.9
18015,Carroll County,,IN,1748,23754,25502,4.6
18017,Cass County,,IN,2650,45957,48607,5.4
18019,Clark County,,IN,8104,119556,127660,4.9
18021,Clay County,,IN,1763,31408,33171,5.6
18023,Clinton County,,IN,2277,39561,41838,5.0
18025,Crawford County,,IN,811,12005,12816,7.1
18027,Daviess County,,IN,1299,34293,35592,3.6
18029,Dearborn County,,IN,3461,58813,62274,5.3
18031,Decatur County,,IN,1801,31378,33179,4.3
18033,DeKalb County,,IN,3133,50159,53292,6.0
18035,Delaware County,,IN,7255,117927,125182,5.9
18037,Dubois County,,IN,2249,52873,55122,3.6
18039,Elkhart County,,IN,11700,229655,241355,4.7
18041,Fayette County,,IN,1550,27349,28899,7.9
18043,Floyd County,,IN,6764,82818,89582,4.9
18045,Fountain County,,IN,1418,21237,22655,4.8
18047,Franklin County,,IN,1493,28686,30179,5.8
18049,Fulton County,,IN,1590,24529,26119,5.3
18051,Gibson County,,IN,2133,39478,41611,4.5
18053,Grant County,,IN,4080,75784,79864,7.0
18055,Greene County,,IN,2342,37244,39586,5.6
18057,Hamilton County,,IN,20963,281006,301969,3.2
18059,Hancock County,,IN,5502,79000,84502,4.0
18061,Harrison County,,IN,2485,44818,47303,5.4
18063,Hendricks County,,IN,11355,152207,163562,3.6
18065,Henry County,,IN,3084,56361,59445,5.8
18067,Howard County,,IN,5329,101146,106475,6.5
18069,Huntington County,,IN,2494,45869,48363,5.2
18071,Jackson County,,IN,2757,50396,53153,4.3
18073,Jasper County,,IN,2260,37899,40159,5.0
18075,Jay County,,IN,1258,25659,26917,4.5
18077,Jefferson County,,IN,1944,36639,38583,4.8
18079,Jennings County,,IN,2049,32176,34225,5.8
18081,Johnson County,,IN,12244,151591,163835,3.9
18083,Knox County,,IN,2125,40816,42941,4.7
18085,Kosciusko County,,IN,5052,93647,98699,4.8
18087,LaGrange County,,IN,2628,44187,46815,5.1
18089,Lake County,,IN,28077,551781,579858,5.8
18091,LaPorte County,,IN,5468,123855,129323,5.7
18093,Lawrence County,,IN,2181,53062,55243,6.9
18095,Madison County,,IN,7358,146506,153864,6.0
18097,Marion County,,IN,66497,987283,1053780,4.9
18099,Marshall County,,IN,3385,55149,58534,5.3
18101,Martin County,,IN,678,12190,12868,4.8
18103,Miami County,,IN,2947,39781,42728,6.2
18105,Monroe County,,IN,10648,112984,123632,4.3
18107,Montgomery County,,IN,2446,43867,46313,4.1
18109,Morgan County,,IN,5693,80754,86447,4.5
18111,Newton County,,IN,1227,16455,17682,5.0
18113,Noble County,,IN,3510,53727,57237,6.1
18115,Ohio County,,IN,638,6955,7593,5.3
18117,Orange County,,IN,1113,21635,22748,7.1
18119,Owen County,,IN,1760,23276,25036,5.3
18121,Parke County,,IN,1073,16716,17789,5.5
18123,Perry County,,IN,927,20819,21746,5.1
18125,Pike County,,IN,819,14665,15484,4.5
18127,Porter County,,IN,11486,183800,195286,4.4
18129,Posey County,,IN,1780,31270,33050,4.4
18131,Pulaski County,,IN,1040,15635,16675,4.6
18133,Putnam County,,IN,2441,39236,41677,5.4
18135,Randolph County,,IN,1900,30741,32641,6.8
18137,Ripley County,,IN,2037,32228,34265,4.8
18139,Rush County,,IN,1295,20751,22046,4.5
18141,St. Joseph County,,IN,16061,300824,316885,5.1
18143,Scott County,,IN,1699,25774,27473,6.4
18145,Shelby County,,IN,3176,51636,54812,4.4
18147,Spencer County,,IN,1571,25034,26605,4.9
18149,Starke County,,IN,1851,26153,28004,6.5
18151,Steuben County,,IN,2739,38333,41072,6.3
18153,Sullivan County,,IN,1247,22716,23963,6.0
18155,Switzerland County,,IN,748,9987,10735,4.1
18157,Tippecanoe County,,IN,12934,157485,170419,4.2
18159,Tipton County,,IN,1191,19674,20865,5.4
18161,Union County,,IN,624,8494,9118,5.5
18163,Vanderburgh County,,IN,11072,196070,207142,4.8
18165,Vermillion County,,IN,1196,19289,20485,6.5
18167,Vigo County,,IN,6886,110429,117315,6.3
18169,Wabash County,,IN,2192,39792,41984,5.5
18171,Warren County,,IN,695,10135,10830,4.0
18173,Warrick County,,IN,4674,66769,71443,4.2
18175,Washington County,,IN,1721,31559,33280,6.2
18177,Wayne County,,IN,4035,79836,83871,5.8
18179,Wells County,,IN,1760,32124,33884,4.3
18181,White County,,IN,2068,29774,31842,5.0
18183,Whitley County,,IN,2293,40411,42704,4.7
19001,Adair County,,IA,595,9138,9733,3.2
19003,Adams County,,IA,267,4977,5244,4.6
19005,Allamakee County,,IA,825,16989,17814,4.7
19007,Appanoose County,,IA,840,14363,15203,5.5
19009,Audubon County,,IA,381,7476,7857,4.1
19011,Benton County,,IA,1957,30753,32710,4.0
19013,Black Hawk County,,IA,7994,137616,145610,3.9
19015,Boone County,,IA,1876,30695,32571,3.0
19017,Bremer County,,IA,1611,27426,29037,3.2
19019,Buchanan County,,IA,1285,24589,25874,4.3
19021,Buena Vista County,,IA,1753,22733,24486,3.3
19023,Butler County,,IA,1029,18108,19137,4.2
19025,Calhoun County,,IA,670,12017,12687,3.4
19027,Carroll County,,IA,1192,25808,27000,2.6
19029,Cass County,,IA,883,16118,17001,4.3
19031,Cedar County,,IA,1332,21979,23311,3.3
19033,Cerro Gordo County,,IA,2898,51205,54103,4.0
19035,Cherokee County,,IA,722,14547,15269,4.2
19037,Chickasaw County,,IA,743,15227,15970,4.6
19039,Clarke County,,IA,793,10269,11062,4.1
19041,Clay County,,IA,1158,20487,21645,3.4
19043,Clayton County,,IA,1181,21984,23165,5.1
19045,Clinton County,,IA,2800,58077,60877,4.0
19047,Crawford County,,IA,1044,19537,20581,3.1
19049,Dallas County,,IA,5798,63777,69575,2.9
19051,Davis County,,IA,546,9639,10185,4.7
19053,Decatur County,,IA,608,8131,8739,4.1
19055,Delaware County,,IA,977,21843,22820,3.7
19057,Des Moines County,,IA,2376,47087,49463,4.8
19059,Dickinson County,,IA,1441,19870,21311,4.1
19061,Dubuque County,,IA,4547,108707,113254,3.7
19063,Emmet County,,IA,733,11679,12412,4.1
19065,Fayette County,,IA,1404,23152,24556,4.6
19067,Floyd County,,IA,1108,18998,20106,4.8
19069,Franklin County,,IA,653,12157,12810,3.9
19071,Fremont County,,IA,637,8638,9275,3.8
19073,Greene County,,IA,662,11345,12007,4.0
19075,Grundy County,,IA,886,15039,15925,3.1
19077,Guthrie County,,IA,857,13146,14003,3.7
19079,Hamilton County,,IA,1220,18815,20035,3.6
19081,Hancock County,,IA,871,14005,14876,3.7
19083,Hardin County,,IA,1148,20036,21184,3.8
19085,Harrison County,,IA,1049,17479,18528,4.4
19087,Henry County,,IA,1390,22399,23789,5.3
19089,Howard County,,IA,662,11875,12537,3.6
19091,Humboldt County,,IA,642,11979,12621,3.3
19093,Ida County,,IA,474,8645,9119,3.5
19095,Iowa County,,IA,1145,19970,21115,3.7
19097,Jackson County,,IA,1185,23977,25162,4.9
19099,Jasper County,,IA,2619,42217,44836,5.2
19101,Jefferson County,,IA,1160,16425,17585,4.3
19103,Johnson County,,IA,11877,123036,134913,2.6
19105,Jones County,,IA,1185,22667,23852,3.9
19107,Keokuk County,,IA,752,12274,13026,4.1
19109,Kossuth County,,IA,799,19798,20597,3.3
19111,Lee County,,IA,2177,40497,42674,6.3
19113,Linn County,,IA,10879,237399,248278,3.7
19115,Louisa County,,IA,913,13392,14305,3.9
19117,Lucas County,,IA,616,9925,10541,4.2
19119,Lyon County,,IA,682,13964,14646,2.3
19121,Madison County,,IA,1134,17485,18619,4.0
19123,Mahaska County,,IA,1550,24767,26317,3.7
19125,Marion County,,IA,2137,38373,40510,3.5
19127,Marshall County,,IA,2379,45657,48036,3.8
19129,Mills County,,IA,1206,16522,17728,3.8
19131,Mitchell County,,IA,548,12745,13293,3.4
19133,Monona County,,IA,596,10817,11413,5.5
19135,Monroe County,,IA,562,8774,9336,4.0
19137,Montgomery County,,IA,822,12655,13477,5.6
19139,Muscatine County,,IA,2715,50609,53324,3.2
19141,O'Brien County,,IA,1082,17215,18297,3.1
19143,Osceola County,,IA,476,7941,8417,3.5
19145,Page County,,IA,1135,17401,18536,3.9
19147,Palo Alto County,,IA,668,11012,11680,3.3
19149,Plymouth County,,IA,1662,30295,31957,3.2
19151,Pocahontas County,,IA,509,9027,9536,3.1
19153,Polk County,,IA,24849,468519,493368,3.5
19155,Pottawattamie County,,IA,5991,101339,107330,4.5
19157,Poweshiek County,,IA,1355,20970,22325,3.9
19159,Ringgold County,,IA,300,5549,5849,4.0
19161,Sac County,,IA,686,12690,13376,3.4
19163,Scott County,,IA,10600,184727,195327,3.8
19165,Shelby County,,IA,772,14725,15497,3.2
19167,Sioux County,,IA,1639,37745,39384,2.5
19169,Story County,,IA,8592,78722,87314,2.6
19171,Tama County,,IA,1274,21410,22684,4.3
19173,Taylor County,,IA,521,7192,7713,3.9
19175,Union County,,IA,839,13838,14677,4.1
19177,Van Buren County,,IA,460,8618,9078,4.3
19179,Wapello County,,IA,2569,39055,41624,4.5
19181,Warren County,,IA,3319,51021,54340,3.3
19183,Washington County,,IA,1432,25290,26722,3.0
19185,Wayne County,,IA,467,7314,7781,4.0
19187,Webster County,,IA,2281,41952,44233,4.0
19189,Winnebago County,,IA,807,13197,14004,3.6
19191,Winneshiek County,,IA,1058,23032,24090,3.6
19193,Woodbury County,,IA,6830,112983,119813,4.3
19195,Worth County,,IA,546,9031,9577,3.8
19197,Wright County,,IA,936,15255,16191,3.6
20001,Allen County,,KS,955,14886,15841,4.2
20003,Anderson County,,KS,556,9305,9861,4.8
20005,Atchison County,,KS,975,18067,19042,4.8
20007,Barber County,,KS,389,5632,6021,3.3
20009,Barton County,,KS,1850,30552,32402,3.5
20011,Bourbon County,,KS,1073,16154,17227,3.9
20013,Brown County,,KS,758,11762,12520,3.9
20015,Butler County,,KS,4948,67231,72179,4.6
20017,Chase County,,KS,260,3116,3376,4.0
20019,Chautauqua County,,KS,352,3921,4273,5.1
20021,Cherokee County,,KS,1547,22476,24023,5.1
20023,Cheyenne County,,KS,188,3248,3436,3.5
20025,Clark County,,KS,212,2332,2544,3.2
20027,Clay County,,KS,737,9807,10544,3.4
20029,Cloud County,,KS,756,10445,11201,3.4
20031,Coffey County,,KS,717,10073,10790,4.9
20033,Comanche County,,KS,88,2016,2104,2.8
20035,Cowley County,,KS,2328,37725,40053,4.3
20037,Crawford County,,KS,2918,38139,41057,5.1
20039,Decatur County,,KS,269,3519,3788,3.3
20041,Dickinson County,,KS,1929,22018,23947,4.0
20043,Doniphan County,,KS,587,8589,9176,5.0
20045,Douglas County,,KS,10334,98762,109096,3.8
20047,Edwards County,,KS,268,3496,3764,3.0
20049,Elk County,,KS,242,3080,3322,4.8
20051,Ellis County,,KS,2246,29641,31887,2.8
20053,Ellsworth County,,KS,417,6747,7164,3.3
20055,Finney County,,KS,3867,41509,45376,3.5
20057,Ford County,,KS,2648,35242,37890,3.2
20059,Franklin County,,KS,1991,28286,30277,5.2
20061,Geary County,,KS,10371,31186,41557,5.3
20063,Gove County,,KS,239,3422,3661,2.8
20065,Graham County,,KS,227,3050,3277,3.2
20067,Grant County,,KS,618,8851,9469,2.9
20069,Gray County,,KS,629,6867,7496,2.9
20071,Greeley County,,KS,106,1542,1648,3.1
20073,Greenwood County,,KS,513,7152,7665,4.6
20075,Hamilton County,,KS,191,2705,2896,3.2
20077,Harper County,,KS,494,6746,7240,3.2
20079,Harvey County,,KS,2511,37761,40272,4.4
20081,Haskell County,,KS,451,4725,5176,2.9
20083,Hodgeman County,,KS,168,2300,2468,3.5
20085,Jackson County,,KS,1144,15611,16755,5.4
20087,Jefferson County,,KS,1515,21315,22830,4.8
20089,Jewell County,,KS,244,3905,4149,3.1
20091,Johnson County,,KS,40436,590855,631291,4.1
20093,Kearny County,,KS,466,4619,5085,3.8
20095,Kingman County,,KS,683,9202,9885,3.7
20097,Kiowa County,,KS,308,3271,3579,2.9
20099,Labette County,,KS,1471,24374,25845,5.3
20101,Lane County,,KS,135,2031,2166,3.5
20103,Leavenworth County,,KS,8948,73039,81987,5.6
20105,Lincoln County,,KS,233,3985,4218,3.5
20107,Linn County,,KS,864,10372,11236,6.2
20109,Logan County,,KS,217,3265,3482,3.1
20111,Lyon County,,KS,2952,37668,40620,4.2
20113,McPherson County,,KS,2032,34147,36179,3.4
20115,Marion County,,KS,941,14023,14964,3.9
20117,Marshall County,,KS,658,12803,13461,3.5
20119,Meade County,,KS,433,5101,5534,3.1
20121,Miami County,,KS,2327,34090,36417,4.6
20123,Mitchell County,,KS,401,7175,7576,3.5
20125,Montgomery County,,KS,2548,37148,39696,4.6
20127,Morris County,,KS,483,6622,7105,4.4
20129,Morton County,,KS,432,3716,4148,2.8
20131,Nemaha County,,KS,664,12592,13256,3.3
20133,Neosho County,,KS,1123,17937,19060,3.9
20135,Ness County,,KS,177,3730,3907,2.8
20137,Norton County,,KS,446,5944,6390,3.3
20139,Osage County,,KS,1336,18936,20272,5.5
20141,Osborne County,,KS,356,4773,5129,3.5
20143,Ottawa County,,KS,557,7230,7787,3.5
20145,Pawnee County,,KS,540,7034,7574,3.3
20147,Phillips County,,KS,397,6704,7101,3.1
20149,Pottawatomie County,,KS,1728,22423,24151,3.3
20151,Pratt County,,KS,833,10391,11224,3.0
20153,Rawlins County,,KS,156,3009,3165,3.3
20155,Reno County,,KS,3858,69894,73752,4.5
20157,Republic County,,KS,270,6163,6433,3.6
20159,Rice County,,KS,875,10912,11787,4.1
20161,Riley County,,KS,10436,48320,58756,3.3
20163,Rooks County,,KS,366,5936,6302,3.7
20165,Rush County,,KS,278,3768,4046,3.6
20167,Russell County,,KS,511,7635,8146,3.8
20169,Saline County,,KS,4102,63294,67396,3.8
20171,Scott County,,KS,483,5635,6118,2.8
20173,Sedgwick County,,KS,24541,528739,553280,4.6
20175,Seward County,,KS,2501,25139,27640,3.3
20177,Shawnee County,,KS,9859,196329,206188,4.8
20179,Sheridan County,,KS,168,3227,3395,2.9
20181,Sherman County,,KS,470,6314,6784,2.9
20183,Smith County,,KS,304,4917,5221,3.3
20185,Stafford County,,KS,380,5009,5389,3.6
20187,Stanton County,,KS,249,2435,2684,2.8
20189,Stevens County,,KS,549,6170,6719,3.4
20191,Sumner County,,KS,2136,26908,29044,4.7
20193,Thomas County,,KS,693,8321,9014,2.9
20195,Trego County,,KS,232,3667,3899,3.0
20197,Wabaunsee County,,KS,631,7860,8491,3.8
20199,Wallace County,,KS,126,1815,1941,3.1
20201,Washington County,,KS,371,7325,7696,3.5
20203,Wichita County,,KS,251,2751,3002,3.0
20205,Wilson County,,KS,764,10727,11491,3.7
20207,Woodson County,,KS,294,3519,3813,5.0
20209,Wyandotte County,,KS,13351,153680,167031,7.6
21001,Adair County,,KY,843,16753,17596,5.9
21003,Allen County,,KY,998,19581,20579,6.7
21005,Anderson County,,KY,1561,24176,25737,5.4
21007,Ballard County,,KY,481,9162,9643,6.3
21009,Barren County,,KY,2161,43825,45986,5.8
21011,Bath County,,KY,808,11464,12272,8.0
21013,Bell County,,KY,1472,24845,26317,8.0
21015,Boone County,,KY,11487,124601,136088,4.9
21017,Bourbon County,,KY,1590,21335,22925,5.1
21019,Boyd County,,KY,3003,50461,53464,5.7
21021,Boyle County,,KY,2184,28530,30714,6.9
21023,Bracken County,,KY,670,10257,10927,5.9
21025,Breathitt County,,KY,479,12778,13257,7.6
21027,Breckinridge County,,KY,1087,19873,20960,6.9
21029,Bullitt County,,KY,5406,81699,87105,6.1
21031,Butler County,,KY,660,13253,13913,8.1
21033,Caldwell County,,KY,712,13590,14302,5.4
21035,Calloway County,,KY,2413,34080,36493,5.9
21037,Campbell County,,KY,7190,96147,103337,5.3
21039,Carlisle County,,KY,377,5703,6080,6.2
21041,Carroll County,,KY,1009,12706,13715,5.7
21043,Carter County,,KY,1277,28600,29877,7.8
21045,Casey County,,KY,732,15198,15930,7.0
21047,Christian County,,KY,10460,68887,79347,6.8
21049,Clark County,,KY,2497,37636,40133,5.6
21051,Clay County,,KY,780,17576,18356,10.3
21053,Clinton County,,KY,356,9499,9855,6.2
21055,Crittenden County,,KY,538,9200,9738,6.3
21057,Cumberland County,,KY,339,6859,7198,7.6
21059,Daviess County,,KY,4307,107041,111348,5.5
21061,Edmonson County,,KY,995,13560,14555,7.1
21063,Elliott County,,KY,335,5916,6251,8.7
21065,Estill County,,KY,719,14907,15626,6.7
21067,Fayette County,,KY,21716,280330,302046,4.5
21069,Fleming County,,KY,734,15460,16194,6.7
21071,Floyd County,,KY,1674,37350,39024,6.6
21073,Franklin County,,KY,3488,55226,58714,4.8
21075,Fulton County,,KY,627,6399,7026,7.8
21077,Gallatin County,,KY,734,6015,6749,4.9
21079,Garrard County,,KY,1464,16727,18191,6.1
21081,Grant County,,KY,2423,27275,29698,5.5
21083,Graves County,,KY,1899,38816,40715,7.4
21085,Grayson County,,KY,1077,26838,27915,8.6
21087,Green County,,KY,627,11925,12552,5.8
21089,Greenup County,,KY,2144,39388,41532,6.0
21091,Hancock County,,KY,582,9776,10358,6.1
21093,Hardin County,,KY,11348,107043,118391,5.6
21095,Harlan County,,KY,941,27603,28544,8.3
21097,Harrison County,,KY,1091,19934,21025,5.6
21099,Hart County,,KY,937,18428,19365,6.5
21101,Henderson County,,KY,2506,50894,53400,5.3
21103,Henry County,,KY,1322,16742,18064,5.9
21105,Hickman County,,KY,276,5030,5306,6.8
21107,Hopkins County,,KY,2320,50773,53093,6.0
21109,Jackson County,,KY,588,12610,13198,10.3
21111,Jefferson County,,KY,35630,793782,829412,5.9
21113,Jessamine County,,KY,4360,44858,49218,4.9
21115,Johnson County,,KY,1219,21934,23153,6.7
21117,Kenton County,,KY,14399,172443,186842,5.1
21119,Knott County,,KY,767,14494,15261,7.2
21121,Knox County,,KY,1524,29065,30589,7.0
21123,Larue County,,KY,1063,14927,15990,5.8
21125,Laurel County,,KY,3061,56800,59861,6.0
21127,Lawrence County,,KY,837,14564,15401,8.6
21129,Lee County,,KY,301,6192,6493,7.6
21131,Leslie County,,KY,422,10845,11267,9.0
21133,Letcher County,,KY,871,23110,23981,7.8
21135,Lewis County,,KY,636,13631,14267,8.4
21137,Lincoln County,,KY,1718,25649,27367,7.4
21139,Livingston County,,KY,749,10115,10864,6.3
21141,Logan County,,KY,1495,28438,29933,6.0
21143,Lyon County,,KY,634,7600,8234,6.9
21145,McCracken County,,KY,4435,71139,75574,5.5
21147,McCreary County,,KY,590,14394,14984,10.5
21149,McLean County,,KY,576,10585,11161,7.8
21151,Madison County,,KY,5960,76476,82436,5.0
21153,Magoffin County,,KY,492,11449,11941,10.5
21155,Marion County,,KY,847,19476,20323,5.4
21157,Marshall County,,KY,1895,34252,36147,6.3
21159,Martin County,,KY,495,9812,10307,7.7
21161,Mason County,,KY,1254,18477,19731,5.4
21163,Meade County,,KY,3333,29332,32665,6.6
21165,Menifee County,,KY,479,5847,6326,8.8
21167,Mercer County,,KY,1424,24014,25438,6.0
21169,Metcalfe County,,KY,669,10409,11078,5.6
21171,Monroe County,,KY,526,11674,12200,6.5
21173,Montgomery County,,KY,1815,26611,28426,6.2
21175,Morgan County,,KY,554,11935,12489,9.0
21177,Muhlenberg County,,KY,1193,33242,34435,9.4
